vin,model_version_id,marker_name,int_value,decimal_value,text_value,datetime_active_from,datetime_active_until,report_dt,ctl_loading,market_price,year_production,engine_power,max_recorded_mileage,market_prices_accidents_count,registration_actions_count,brand,weight_max,model,engine_volume,weight_netto,engine_model,has_pts_duplicate,body_style,owner_types_count,body_color,drive_type,reg_action_types_count,used_in_taxi,shap_year_production,shap_engine_power,shap_max_recorded_mileage,shap_market_prices_accidents_count,shap_registration_actions_count,shap_brand,shap_weight_max,shap_model,shap_engine_volume,shap_weight_netto,shap_engine_model,shap_has_pts_duplicate,shap_body_style,shap_owner_types_count,shap_body_color,shap_drive_type,shap_reg_action_types_count,shap_used_in_taxi,shap_sum,expected_value,shap_diff,datetime_published
JMBXTGA2WKU001692,349653,ER01,,2273177.8840747457,,2026-07-01,2026-07-30,2026-06-30,171218714,2273177.8840747457,2018,150.0,96252.0,0,0,14,1870,140003,1998.0,1375,95,0,1,0,2,2,0,0,65090.55612665803,-23416.90226332997,50058.648652791424,72387.32590551244,55186.84825104264,164893.98435709745,33788.149149080455,-16882.96875733112,22810.889961187826,44827.69279610475,16239.518206549612,-113684.60206918402,-10478.11167419415,22812.455944841724,4490.527621706049,8523.162214796494,66069.80543542682,7503.721647850927,470220.7015066074,-0.6924318616225875,1802957.875,2026-06-30
Z8TXTGF2WKM029461,349653,ER01,,2721085.286824135,,2026-07-01,2026-07-30,2026-06-30,171218714,2721085.286824135,2019,146.0,96252.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,1,1,0,0,79432.76051991535,166357.49685237205,49889.61944622599,28692.29225413966,103789.67634985058,77832.34302339925,41197.25392338842,-3900.695479205194,64624.413220309514,40457.32749355674,11274.109321978854,178363.67933483457,40739.37841434553,-12145.873339427386,-2059.269872054614,9166.434894587781,36854.275730645066,7562.882167133868,918128.104255996,-0.6924318616225875,1802957.875000001,2026-06-30
MMBJLKL10PH057596,349653,ER01,,4346822.542742491,,2026-07-01,2026-07-30,2026-06-30,171218714,4346822.542742491,2023,181.0,48340.0,0,0,14,2850,140006,2442.0,1960,94,0,20,0,2,2,0,0,160312.58654937058,1018175.6522346816,58938.27508105679,70590.94726508661,101856.71419664573,203668.04265676675,53613.35951286563,48981.46731442851,52679.47357514164,207960.89007790366,11331.846414604835,479993.37279415975,-16319.407169609762,18627.186637767307,9337.491773308577,5684.894780687556,51378.78506450293,7053.781414984532,2543865.3601743537,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBXTCW5W8Z018249,349653,ER01,,1144814.5621099472,,2026-07-01,2026-07-30,2026-06-30,171218714,1144814.5621099472,2008,170.0,209025.0,0,0,14,2290,140001,2360.0,1660,63,0,1,0,2,1,0,0,54497.00110887805,-1078443.2855004298,43582.032572556804,24588.062107192818,73702.15630144629,131384.73596526776,33442.84959792361,-428.02243125989986,24031.52158012751,-123873.65196409216,-15485.453080698333,125744.90496443424,18735.998400762404,-20281.358068462843,2781.492226135002,8500.967975375836,34583.81459886,4793.613187793358,-658142.6204581893,-0.6924318616225875,1802957.8749999981,2026-06-30
JA4MT21H83J036732,349653,ER01,,1472023.7549609542,,2026-07-01,2026-07-30,2026-06-30,171218714,1472023.7549609542,2002,177.0,249370.0,0,0,14,2600,140014,2972.0,2105,1,0,1,0,2,2,0,0,34978.170603155464,-1289060.1959873866,45347.290340172214,113299.67499705609,218671.91292336414,139108.10724467665,1879.3707042661126,455.6211637068404,234154.39947891553,-182333.09823470374,-29484.430521390226,282182.12419585476,28118.69322744705,21549.02665528834,6345.119677179169,9873.654165522508,29438.67316144,4542.458598253268,-330933.4276071825,-0.6924318616225875,1802957.8749999984,2026-06-30
4MBSRDM1A9E705094,349653,ER01,,980036.0165193677,,2026-07-01,2026-07-30,2026-06-30,171218714,980036.0165193677,2008,158.0,209025.0,0,0,14,1985,140010,2378.0,1650,293,0,2,0,9,1,0,0,42138.112798666625,-1034669.8042657813,42316.98477386811,61780.22741824718,4428.285271717223,131899.42540038915,31264.365522178145,3499.256528450497,-31546.21968867319,-119278.63056752124,-21332.46898699408,22390.973557026246,-1343.0948122623554,-14212.96296694121,3729.918899053326,8553.815749178655,42579.44567909786,4881.203641529316,-822921.1660487709,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBXTGA3WCZ001649,349653,ER01,,1188858.0797008555,,2026-07-01,2026-07-30,2026-06-30,171218714,1188858.0797008555,2011,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,2,1,0,0,67542.8773389793,-799055.5572086123,38238.24972584637,51838.368270327504,-45977.83835223576,-10725.159447339674,40850.50568555886,2879.8747537405197,1881.9416849337065,-52497.96118145067,-4520.574938044275,67311.56469017813,-6868.897300860691,-17556.952961151874,-1.1880194372677195,6289.512826084274,40949.76974885495,5322.361817346652,-614099.1028672822,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBXNGA1WCZ004534,349653,ER01,,1168646.331623463,,2026-07-01,2026-07-30,2026-06-30,171218714,1168646.331623463,2011,117.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,2,1,0,0,73216.157412257,-749184.5926543453,37077.699205960336,46085.86234933852,-48581.83250371274,-79660.9315449738,35924.10294072767,2977.5794735307295,-1703.2614583217062,-58001.23949156539,-4038.1741283055953,91929.53300193601,-8925.350274016482,-17067.21446356629,-285.2726639076017,5980.4962911141,34501.16475753883,5444.422805636354,-634310.8509446754,-0.6924318616225875,1802957.875,2026-06-30
4A3AA46G23E072691,349653,ER01,,579923.48045519,,2026-07-01,2026-07-30,2026-06-30,171218714,579923.48045519,2003,140.0,249370.0,0,0,14,1985,140010,2351.0,1650,293,0,2,0,2,3,0,0,38470.98291868528,-1297167.4392682568,39475.16138298577,73084.11499470384,36964.41669547745,14759.107112853864,4813.671351502476,1595.6707453885938,-32669.50338687976,-180162.59608341267,-48609.21782963973,41039.58092542832,8044.44511759061,28877.01036989095,2024.8254573231027,8451.670594286727,33398.32919242961,4576.067596695692,-1223033.7021129467,-0.6924318616225875,1802957.8749999981,2026-06-30
JE4MRY2M6NJ707374,349653,ER01,,4752951.108737707,,2026-07-01,2026-07-30,2026-06-30,171218714,4752951.108737707,2021,178.0,48340.0,0,0,14,2810,140005,2972.0,2110,179,0,1,0,1,2,0,0,127766.16025095976,849906.7848144324,59950.510109681134,86703.51505772461,479628.67734106595,309000.8757841697,-6456.471670528078,1543.2579044927488,38021.26218116688,181582.38955146616,-24251.505975587384,746731.1578907764,14701.967342143053,24488.86001372573,7733.038350292417,10337.926538124786,35699.73474647658,6905.785938987963,2949993.926169571,-0.6924318616225875,1802957.8749999977,2026-06-30
JMBSNCS3A5U019103,349653,ER01,,582413.2020116448,,2026-07-01,2026-07-30,2026-06-30,171218714,582413.2020116448,2005,98.0,209025.0,0,0,14,1750,140002,1584.0,1300,115,0,2,0,4,1,0,0,46283.913015035105,-1059062.172967217,30217.851295913853,25311.482370595662,-16528.38768163073,-124128.75793073027,26234.20083862429,-6183.516635919369,-13036.80753718099,-108087.61117959359,-15751.54144263839,-55425.18424487594,4428.804890055348,-10271.198920146227,7403.842040944099,4833.160671164804,38982.88920726199,4235.053653844837,-1220543.9805564922,-0.6924318616225875,1802957.8749999986,2026-06-30
XMCXNZ34A8F009900,349653,ER01,,641728.8167116046,,2026-07-01,2026-07-30,2026-06-30,171218714,641728.8167116046,2007,95.0,209025.0,0,0,14,1460,140009,1332.0,1045,640,0,3,0,3,1,0,0,57562.85900494106,-865462.4715207439,31762.198566227937,49246.31473771783,-22591.135820005456,-116557.37583961294,31823.704753782917,-10012.228319071059,-23689.316308253976,-101921.32792480844,-4489.389241526402,-214075.07650696882,-15242.99093548721,-12581.704125070732,4928.076027175436,4773.693803644389,41080.56348823968,4217.240303286305,-1161228.3658565334,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBXNGA1WEE702462,349653,ER01,,1210119.7182848454,,2026-07-01,2026-07-30,2026-06-30,171218714,1210119.7182848454,2013,117.0,150099.0,0,0,14,1970,140003,1590.0,1500,59,0,1,0,1,1,0,0,81216.90655172641,-707952.9115576375,37426.27591279125,54036.60400757962,-14948.337786619628,-90302.16994535038,23593.492751092326,7383.967819863301,-4169.3076982733955,-74073.44608371035,-1877.6034376795214,92603.2449446687,-2310.9519370500593,-21719.920513222725,-3215.3281428762384,5996.49765986925,20036.503623315988,5439.019548220784,-592837.4642832923,-0.6924318616225875,1802957.8749999993,2026-06-30
XWEPC81ABE0000719,349653,ER01,,3724004.6634122133,,2026-07-01,2026-07-30,2026-06-30,171218714,3724004.6634122133,2020,150.0,48340.0,0,0,14,2670,140004,1999.0,2030,94,0,1,0,1,1,0,0,88324.03912512786,555337.3281830723,54707.950190823605,86085.8341188743,123163.32506034251,91964.24304672211,20617.830484168986,492.97106002833004,34337.92861250638,157185.1629186774,-24279.110338436916,664748.8898293767,33102.68350912546,-19770.11400798544,8755.286702311805,7289.460935769083,31664.47180016752,7319.299613405472,1921047.4808440774,-0.6924318616225875,1802957.8749999974,2026-06-30
JMB0NK9406J003193,349653,ER01,,965188.100399524,,2026-07-01,2026-07-30,2026-06-30,171218714,965188.100399524,2005,99.0,209025.0,0,0,14,2510,140004,2477.0,2000,179,0,1,0,4,2,0,0,64975.271206665944,-1173871.2724355392,40425.32109018216,39225.80873523913,65223.001170748255,-113632.15647849307,8951.746429527224,9588.68840807589,-12712.559977823665,-114311.30789742689,-43276.029356261606,282203.6986752954,50068.758545557524,25146.268773713404,5496.677775381356,7350.940646282371,17082.8881713729,4295.17434888901,-837769.0821686137,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBSNCY3A8U007216,349653,ER01,,819035.7319680136,,2026-07-01,2026-07-30,2026-06-30,171218714,819035.7319680136,2008,143.0,209025.0,0,0,14,1850,140002,1798.0,1410,59,0,2,0,2,1,0,0,49110.68685574552,-1018196.0995314645,36776.56580103837,22958.398471348264,-41852.6850103622,69742.7086742638,38400.32317366561,-93.58744224022661,6340.144684797117,-119792.1371607102,-11694.528693146529,-41084.98686758398,-10475.464610819077,-15386.608284078238,212.8349699153773,5579.747061553635,41194.5073277209,4338.729980230839,-983921.4506001257,-0.6924318616225875,1802957.875000001,2026-06-30
Z8TXTGF2WGM004601,349653,ER01,,1655738.4122160655,,2026-07-01,2026-07-30,2026-06-30,171218714,1655738.4122160655,2015,146.0,96252.0,0,0,14,1985,140001,1998.0,1565,31,0,1,0,1,2,0,0,56386.672062933976,-630667.676112088,44369.97975564646,24870.832253742858,78152.77785734828,95468.766903648,8026.909529322133,-2262.28442814331,50364.164293075395,34934.66774204116,-6131.762499525005,47281.67625749253,23536.7124801922,12490.209044250825,-1890.7629494344253,8966.285932816907,2987.1316230204134,5896.929901586727,-147218.77035207293,-0.6924318616225875,1802957.875,2026-06-30
JMBXTGA3WDE701529,349653,ER01,,1218727.8649772685,,2026-07-01,2026-07-30,2026-06-30,171218714,1218727.8649772685,2012,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,2,1,0,0,75459.94891978233,-758504.9880994018,38469.72265100551,52183.58914585571,-46313.90858744795,-13754.504396283193,33341.718863571085,1406.9321689194553,1902.3835737888887,-53478.1580940077,-6369.210507842458,66655.11055526117,-6732.485492184168,-17834.567998264025,-1.1880194372677195,6289.512826084274,37728.41308238427,5322.361817346652,-584229.3175908693,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBXTCW5W9Z005753,349653,ER01,,1219459.1290922165,,2026-07-01,2026-07-30,2026-06-30,171218714,1219459.1290922165,2008,170.0,209025.0,0,0,14,2290,140001,2360.0,1660,63,0,1,0,2,2,0,0,52890.42344716288,-1085329.2787262888,45662.68782756721,31806.18186733554,73223.64632849391,132689.1770809889,35822.81807920381,-2094.2696741088607,35567.37518876852,-120936.77613958402,-14162.247831627106,134752.82601171546,17249.010358343734,27766.660290805507,3915.4626279669346,8333.321359522606,34605.37042084033,4739.558006972512,-583498.053475921,-0.6924318616225875,1802957.874999999,2026-06-30
JMBXTCW4WAZ006620,349653,ER01,,1398235.4792967718,,2026-07-01,2026-07-30,2026-06-30,171218714,1398235.4792967718,2010,147.0,150099.0,0,0,14,2290,140001,1998.0,1540,31,0,1,0,2,2,0,0,51646.01728863407,-970479.8646522266,44466.43347207406,36191.35431266143,80473.22188608098,94642.47631133479,45068.58585984493,1650.6349495252673,52633.406766348904,-38371.34963222171,1306.0708673853678,119494.61196408086,4591.253190641993,16386.812166948912,4531.338923163614,9276.22754788553,36449.795654735884,5321.269851736106,-404721.7032713657,-0.6924318616225875,1802957.874999999,2026-06-30
JMBSRCY2ABU007512,349653,ER01,,980444.8880536556,,2026-07-01,2026-07-30,2026-06-30,171218714,980444.8880536556,2011,109.0,150099.0,0,0,14,1750,140007,1499.0,1350,112,0,2,0,4,1,0,0,69966.58797719314,-781793.7254441677,35825.78533473409,47965.01253941041,-31933.985130105542,-112415.86549187897,37070.181179193896,-2241.979106811872,-4215.766345899498,-53810.84186319739,-3180.1719393412595,-58508.03342054077,-6100.134960897002,-14604.970933024593,6541.790639368008,6282.5469054613695,37121.640477077795,5519.635068943034,-822512.294514483,-0.6924318616225875,1802957.8750000002,2026-06-30
XMCXJZ34A5F067010,349653,ER01,,537384.3527547717,,2026-07-01,2026-07-30,2026-06-30,171218714,537384.3527547717,2005,95.0,209025.0,0,0,14,1460,140009,1332.0,1050,640,0,3,0,3,1,0,0,51534.472393049895,-966681.879645134,29791.34275792116,48676.32608613494,-11329.032008753045,-113873.76429936761,26795.282461020684,-11646.53819509396,-28381.556182998287,-102383.6011772529,-15589.211158836872,-205297.7867057892,-13967.670028282877,-10457.415987633412,7163.092015507582,4107.969069909982,41999.75097233552,3967.3898198956686,-1265572.829813367,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBSRCY2A8U002421,349653,ER01,,745715.7159882188,,2026-07-01,2026-07-30,2026-06-30,171218714,745715.7159882188,2007,106.0,209025.0,0,0,14,1750,140002,1499.0,1320,112,0,2,0,2,3,0,0,53681.398776655384,-946891.0401310739,34002.631754386675,24774.36930322887,-12752.136832198456,-146987.33794064375,32349.551279170308,-2487.922813909982,7057.708378994222,-100714.9309305767,-1732.4504841110318,-68558.38145179322,3136.522406620236,22228.478128973697,723.042117524508,5505.676228349272,34977.11670769187,4446.238922791947,-1057241.4665799201,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSRCY2AAU004084,349653,ER01,,871216.2521234751,,2026-07-01,2026-07-30,2026-06-30,171218714,871216.2521234751,2010,109.0,150099.0,0,0,14,1750,140002,1499.0,1350,112,0,2,0,2,1,0,0,63518.41718714373,-850750.2990037363,34634.14238576425,21324.466293260928,-32208.364517122405,-111389.3494144202,39599.72826689659,-4405.382317878974,-5422.215813870681,-48851.26396735737,-1069.0781993877158,-63659.45100300023,-5820.773811522912,-14668.34478546131,-668.7721431930208,6282.5469054613695,36605.99907711759,5207.064416643877,-931740.9304446629,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBXNCW5W9Z000937,349653,ER01,,1246569.396633625,,2026-07-01,2026-07-30,2026-06-30,171218714,1246569.396633625,2008,170.0,209025.0,0,0,14,2290,140011,2360.0,1660,63,0,1,0,9,2,0,0,56550.86049569595,-1077768.3018509245,46481.78551876778,64312.28686761602,71120.94607634871,133538.57424775983,36023.22268592946,-436.7983469797992,32722.70287263531,-120871.30447393916,-14119.484545794054,129553.59336407932,18072.45772692816,24141.44865989503,-4293.368914389075,8350.826282492031,35514.89543172293,4717.871967644071,-556387.7859345119,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBLYV93WKJ500590,349653,ER01,,4083517.4294692576,,2026-07-01,2026-07-30,2026-06-30,171218714,4083517.4294692576,2018,174.0,96252.0,0,0,14,2810,140005,2972.0,2185,179,0,1,0,2,2,0,0,70513.25293541727,385325.9975009977,59535.04093451917,82904.46399446459,440184.98003484326,245851.94214096945,-9847.724980442941,-2146.212754603586,16538.050095532693,82532.03695432963,-792.4108880909475,643691.9617597442,150126.5170714009,27841.492844580756,10676.03992089281,12936.710445893723,57926.322800969785,6761.786089700631,2280560.246901119,-0.6924318616225875,1802957.875,2026-06-30
MMCJNKB40CDZ12189,349653,ER01,,1728032.423202008,,2026-07-01,2026-07-30,2026-06-30,171218714,1728032.423202008,2012,136.0,150099.0,0,0,14,2850,140006,2477.0,1995,94,0,5,0,4,2,0,0,72054.61664974317,-769398.658463908,45355.85959012715,73781.00233544123,94393.78541173982,-83537.27129329483,24064.55834655292,27511.119075671297,40911.98150988982,-39280.40299990091,-16321.917825322604,353643.2676388514,28602.141442308704,26968.480829058193,7677.531990506642,10413.017801047712,22860.376680880774,5375.75191447693,-74924.75936613051,-0.6924318616225875,1802957.8750000002,2026-06-30
X2MXTGF2WLM026364,349653,ER01,,3204039.6547267716,,2026-07-01,2026-07-30,2026-06-30,171218714,3204039.6547267716,2021,145.5,48340.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,3,1,0,0,110894.69369843189,482161.61421572976,50800.67602702856,27482.647084257977,123067.83833575319,75867.96042190396,36873.48776640517,-7232.573782885639,64221.79936793241,147978.6634370855,3666.1151423639453,196173.0804889839,53410.478499522564,-12617.613001427922,-3724.247268447792,6735.345933518278,37417.75208229853,7904.753710177399,1401082.4721586315,-0.6924318616225875,1802957.8750000016,2026-06-30
JMBSNE52APZ000253,349653,ER01,,278459.06399422884,,2026-07-01,2026-07-30,2026-06-30,171218714,278459.06399422884,1993,120.0,220000.0,0,0,14,1985,140010,1834.0,1650,293,0,2,0,2,1,0,0,33010.737614190904,-1251390.1442595606,33868.66101322999,55286.20981066294,-49776.34349290927,-128136.06778245176,8752.497314210405,-1913.2113498086205,-33200.93694881433,-176233.42598763504,-49463.87085245573,55195.68379178001,-22860.245319814123,-14993.702232080317,-6031.497373802292,5462.918442713653,13525.649848253612,4398.969190382944,-1524498.1185739078,-0.6924318616225875,1802957.8749999981,2026-06-30
XMCXNZ34A5F074493,349653,ER01,,537384.3527547717,,2026-07-01,2026-07-30,2026-06-30,171218714,537384.3527547717,2005,95.0,209025.0,0,0,14,1460,140009,1332.0,1050,640,0,3,0,3,1,0,0,51534.472393049895,-966681.879645134,29791.34275792116,48676.32608613494,-11329.032008753045,-113873.76429936761,26795.282461020684,-11646.53819509396,-28381.556182998287,-102383.6011772529,-15589.211158836872,-205297.7867057892,-13967.670028282877,-10457.415987633412,7163.092015507582,4107.969069909982,41999.75097233552,3967.3898198956686,-1265572.829813367,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBLNNA4W5Z000174,349653,ER01,,712226.8362067342,,2026-07-01,2026-07-30,2026-06-30,171218714,712226.8362067342,2005,165.0,209025.0,0,0,14,2250,140012,2378.0,1740,293,0,1,0,17,1,0,0,44269.132327124156,-1303220.8202049248,40590.08258459809,58697.8112159586,-20747.349473123333,102392.09919392718,15898.72972980696,5537.3682320615,-35193.39518532697,-127866.59726177301,-51414.51384365724,152408.85493088764,10430.69854480827,-15949.354124468986,-9621.751946073808,7825.080496262995,30543.81069150149,4689.7677310086,-1090730.3463614027,-0.6924318616225875,1802957.8749999984,2026-06-30
JMBXTCW5W9Z006296,349653,ER01,,1219459.1290922165,,2026-07-01,2026-07-30,2026-06-30,171218714,1219459.1290922165,2008,170.0,209025.0,0,0,14,2290,140001,2360.0,1660,63,0,1,0,2,2,0,0,52890.42344716288,-1085329.2787262888,45662.68782756721,31806.18186733554,73223.64632849391,132689.1770809889,35822.81807920381,-2094.2696741088607,35567.37518876852,-120936.77613958402,-14162.247831627106,134752.82601171546,17249.010358343734,27766.660290805507,3915.4626279669346,8333.321359522606,34605.37042084033,4739.558006972512,-583498.053475921,-0.6924318616225875,1802957.874999999,2026-06-30
JMBXNCW5W9F002687,349653,ER01,,1219459.1290922165,,2026-07-01,2026-07-30,2026-06-30,171218714,1219459.1290922165,2008,170.0,209025.0,0,0,14,2290,140001,2360.0,1660,63,0,1,0,2,2,0,0,52890.42344716288,-1085329.2787262888,45662.68782756721,31806.18186733554,73223.64632849391,132689.1770809889,35822.81807920381,-2094.2696741088607,35567.37518876852,-120936.77613958402,-14162.247831627106,134752.82601171546,17249.010358343734,27766.660290805507,3915.4626279669346,8333.321359522606,34605.37042084033,4739.558006972512,-583498.053475921,-0.6924318616225875,1802957.874999999,2026-06-30
